CVE-2019-14815,76
CVE-2019-19052,76
CVE-2020-0444,76
CVE-2019-9674,76
CVE-2021-3444,76
CVE-2022-38177,76
CVE-2022-38178,76
SUSE-SU-2022:1870-1,76
CVE-2020-13871,75
CVE-2020-13974,75
CVE-2020-27786,75
CVE-2020-29368,75
CVE-2019-17514,75
CVE-2022-1419,75
CVE-2017-9111,75
CVE-2017-9115,75
CVE-2019-11487,74
CVE-2019-9506,74
CVE-2023-25577,74
CVE-2022-3623,74
CVE-2022-4139,74
CVE-2022-4696,74
CVE-2023-0240,74
CVE-2023-1295,74
CVE-2023-2006,74
CVE-2023-20928,74
CVE-2023-5528,74
CVE-2023-0996,74
CVE-2022-0629,74
CVE-2020-0198,74
CVE-2020-13113,74
CVE-2020-13114,74
CVE-2017-7619,74
CVE-2017-9098,74
CVE-2019-3900,73
CVE-2021-35039,73
CVE-2021-3743,73
CVE-2021-42252,73
CVE-2022-1678,73
CVE-2021-20298,73
CVE-2019-0136,72
CVE-2022-29217,72
CVE-2023-49460,71
CVE-2023-49462,71
CVE-2023-49463,71
CVE-2023-49464,71
CVE-2019-15917,71
SUSE-SU-2023:4044-1,71
CVE-2017-15650,71
CVE-2019-12749,71
CVE-2020-11612,71
CVE-2019-9513,70
CVE-2019-15117,70
CVE-2019-2215,70
CVE-2023-49081,70
CVE-2019-2698,70
CVE-2019-9511,69
CVE-2020-14381,69
CVE-2020-29370,69
CVE-2020-8428,69
CVE-2009-5155,69
CVE-2020-11979,69
CVE-2019-12735,69
CVE-2023-4015,69
CVE-2021-20299,69
CVE-2018-10915,69
CVE-2023-38408,69
CVE-2018-5391,68
CVE-2018-16335,68
CVE-2018-8905,68
CVE-2021-31684,68
CVE-2017-11464,68
CVE-2017-12448,67
CVE-2017-12449,67
CVE-2017-12450,67
CVE-2017-12451,67
CVE-2017-12452,67
CVE-2017-12453,67
CVE-2017-12454,67
CVE-2017-12455,67
CVE-2017-12456,67
CVE-2017-12457,67
CVE-2017-12458,67
CVE-2017-12459,67
CVE-2017-12799,67
CVE-2017-13710,67
CVE-2017-14333,67
CVE-2017-14729,67
CVE-2017-14745,67
CVE-2018-6323,67
CVE-2022-4304,67
CVE-2022-41674,67
CVE-2022-42719,67
CVE-2022-42720,67
CVE-2023-34054,67
CVE-2023-34062,67
CVE-2019-9924,67
CVE-2023-4569,67
CVE-2017-18077,67
CVE-2020-13777,67
CVE-2019-9512,67
CVE-2019-9514,67
CVE-2019-15239,66
CVE-2019-3846,66
CVE-2020-25648,66
CVE-2022-24785,66
CVE-2020-8116,66
CVE-2017-3731,66
CVE-2023-3676,66
CVE-2023-3955,66
CVE-2020-13936,66
CVE-2016-6328,66
CVE-2018-20030,66
CVE-2021-43138,65
CVE-2016-3616,65
CVE-2018-1128,64
CVE-2017-12596,64
SUSE-SU-2022:2328-1,64
CVE-2022-41032,64
CVE-2019-13272,63
CVE-2022-1941,63
SUSE-SU-2022:2947-1,63
CVE-2020-8616,63
CVE-2019-3829,62
CVE-2018-20836,62
CVE-2019-10639,62
CVE-2019-11599,62
CVE-2022-31129,62
CVE-2022-27404,62
CVE-2015-8540,62
CVE-2022-3625,62
CVE-2019-9278,62
CVE-2020-0181,62
CVE-2018-5360,62
CVE-2019-6128,62
CVE-2017-18509,61
CVE-2018-16884,61
CVE-2019-11479,61
CVE-2019-11486,61
CVE-2019-6974,61
CVE-2019-7221,61
CVE-2019-9503,61
CVE-2020-35512,61
CVE-2018-12130,61
CVE-2021-44648,61
CVE-2023-31582,61
CVE-2018-1053,61
CVE-2018-1058,61
CVE-2017-20165,60
CVE-2021-30465,60
CVE-2023-32629,60
CVE-2021-46829,60
CVE-2020-7754,60
SUSE-SU-2021:1412-1,60
SUSE-SU-2021:2143-1,60
CVE-2017-6363,59
CVE-2023-21937,59
CVE-2023-21938,59
CVE-2023-21939,59
CVE-2023-21954,59
CVE-2023-21967,59
CVE-2023-21968,59
CVE-2018-6798,58
CVE-2021-39714,58
CVE-2021-28861,58
CVE-2019-2602,58
SUSE-SU-2022:2361-1,58
CVE-2022-27382,58
CVE-2022-27444,58
CVE-2022-27446,58
CVE-2022-27451,58
CVE-2022-27455,58
CVE-2022-27457,58
CVE-2022-32081,58
CVE-2022-32082,58
CVE-2022-32086,58
CVE-2022-32089,58
CVE-2019-0205,58
CVE-2020-27814,58
CVE-2020-27823,58
CVE-2020-6851,58
CVE-2020-8112,58
CVE-2020-14060,58
CVE-2020-14061,58
CVE-2020-14062,58
CVE-2020-14195,58
SUSE-SU-2020:3313-1,58
SUSE-SU-2021:0723-1,58
SUSE-SU-2023:4587-1,58
CVE-2018-1000168,57
CVE-2018-1000026,57
CVE-2018-17182,57
